weight,stratum,psu,Sex,Race,Age,Grade,SexOrientation,HispanicLatino,Height,Weight,SexofSexualContact,SeatBealtUse,DrinkingDriver,DrivingDrinking,TextingDriving,WeaponCarryingSchool,GunCarrying,UnsafeAtSchool,InjuredInSchool,PhysicalFight,SchoolPhysicalFight,AttackedInNeighborhood,ForcedSexualIntercourse,SexualViolence,SexualAbuseByPartner,PhysicalDaitingViolence,Bullying,CyberBullying,Hopelessness,SuicideIdeation,SuicidePlan,SuicideAttempts,SuicideInjuryMedicalAttention,EverTriedCigarrette,FirstCigBefore13,CurrentlySmokingCigarette,MoreThan10CigPerDay,EverTriedVaping,CurrentlyVaping,StoreSourceVaping,CurrentlySmokelessTobacco,CurrentlySmokingCigar,QuitTobbaco,FirstAlcoholBefore13,CurrentlyAlcohol,CurrentlyBingeDrinking,MoreThan10Drinks,SomeoneSourceAlcohol,EverUsedMarihuana,FirstMarihuanaBefore13,CurrentlyUseMarihuana,EverUsedSyntheticMarihuana,PainMedicine,EverUsedCocaine,EverUsedInhalant,EverUsedHeroin,EverUsedMetha,EverUsedEcstasy,EverUsedInjectedIllegalDrug,OfferedDrugsSchool,EverHadSex,SexBefore13,Sex4OrMorePartners,SexuallyActive,AlcoholOrDrugsSex,UseCondom,BirthControl,VeryOverweight,WeightLoss,NoFruitJuice,NoFruit,NoSalad,NoPotatoes,NoCarrots,NoOtherVeggies,NoSoda,NoMilk,NoBreakfast,PhysicalActivity,ThreeOrMoreHoursTV,AttendedPEClass,SportsTeam,ConcussionSports,HIVTested,STDTested,DentistVisit,NotGoodMentalHealth,EightorMoreHoursSleep,Homelessness,CurrentPainMedicine,EverHallucinogenicDrugs,NoSportsDrinks,NoDrinksWater,ExcerciseMuscles,CovidNotGoodMentalHealth,CovidAdultLostJob,Sunburn,FeelCloseToPeople,ParentalMonitoring,DifficultyConcentrating,EnglishProficiency
3.5521,214,87023,Female,Multiple-Hispanic,17,12,Not sure,1,1.57,55.79,1,0,0,NA,NA,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,0,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,1
3.5521,214,87023,Female,Hispanic/Latino,17,12,Gay or Lesbian,1,1.6,81.65,2,0,0,0,1,0,0,1,0,1,0,0,1,1,NA,NA,0,0,1,0,0,0,0,1,0,0,NA,1,NA,NA,0,0,NA,0,0,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,1,NA,1
3.7612,214,87023,Male,NA,17,12,Heterosexual,2,1.85,68.04,2,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
3.7612,214,87023,Male,Hispanic/Latino,18,12,NA,1,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4.1691,214,87023,Female,White,17,12,Heterosexual,2,1.68,70.31,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,NA,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,NA,NA,NA,1,1,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.5521,214,87023,Female,Multiple-Hispanic,18,12,NA,1,1.55,56.7,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.7612,214,87023,Male,Hispanic/Latino,18,12,NA,1,1.73,100.25,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,NA,NA,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.1067,214,87023,NA,NA,NA,NA,Bisexual,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,1,0,NA,0,0,NA,NA,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,1,1,0,1,1,1,0,0,0,0,0,1,0,0,NA,0,0,1,0,0,NA,1,0,0,0,0,0,1,0,NA,NA,NA,NA
3.7612,214,87023,Male,Multiple-Hispanic,18,12,NA,1,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.8613,214,87023,Male,Black or African American,17,12,NA,2,NA,NA,NA,1,1,NA,NA,0,0,0,0,1,0,0,0,1,1,0,1,1,1,1,1,1,0,1,1,0,NA,1,1,0,0,0,0,1,1,NA,NA,0,1,1,1,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3.8613,214,87023,NA,Black or African American,17,12,Heterosexual,2,NA,NA,1,0,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,1,0,1,1,0,0,0,1,0,0,NA,0,1,0,0,0,NA,NA,0,0,0,1,1,0,0,0,NA,NA,NA,NA
3.8613,214,87023,Male,Black or African American,17,12,Heterosexual,2,NA,NA,1,0,0,NA,NA,0,0,1,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,1,1,0,0,0,0,1,0,0,NA,NA,0,1,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,0,0,1,1,0,1
3.5521,214,87023,Female,Multiple-Hispanic,17,12,Heterosexual,1,1.68,81.65,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,1,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,1,0,0,1,1,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA
3.7612,214,87023,Male,Hispanic/Latino,17,12,Heterosexual,1,1.73,78.02,1,1,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,1,0,1,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1
3.8355,214,87023,Male,Hispanic/Latino,16,11,Heterosexual,1,1.78,80.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
3.9944,214,87023,Female,Multiple-Hispanic,17,11,Heterosexual,1,1.52,82.1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,NA,1,NA,NA,0,0,NA,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
3.8355,214,87023,Male,Multiple-Hispanic,16,11,Heterosexual,1,1.8,71.67,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,NA,NA,1,0,NA,NA,1,NA,NA,0,0,NA,0,0,0,0,NA,1,1,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,1
3.4993,214,87023,Male,Black or African American,16,11,NA,2,1.78,66.68,NA,1,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,NA,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,1,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0
3.9944,214,87023,Female,Multiple-Hispanic,16,11,Bisexual,1,1.63,74.84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
3.9944,214,87023,Female,Multiple-Hispanic,15,11,Heterosexual,1,1.5,48.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
3.4993,214,87023,Male,Black or African American,16,11,Heterosexual,2,1.9,77.57,2,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3.8355,214,87023,Male,Multiple-Hispanic,16,11,Heterosexual,1,1.8,78.02,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
3.9944,214,87023,Female,Multiple-Hispanic,16,11,Bisexual,1,1.5,81.65,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
3.8355,214,87023,Male,Hispanic/Latino,17,11,NA,1,1.63,67.59,NA,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,NA,1,1,1,1,1
3.9944,214,87023,Female,Multiple-Hispanic,16,11,Heterosexual,1,1.63,70.76,3,1,0,NA,NA,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,NA,1,0,1,1,1
3.4993,214,87023,Male,Black or African American,16,11,Heterosexual,2,NA,NA,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3.9944,214,87023,Female,Hispanic/Latino,16,11,Heterosexual,1,NA,NA,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,NA,NA,0,0,0,NA,1,0,NA,0,0,NA,0,0,0,0,NA,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,0,1,1,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1
3.8355,214,87023,Male,Hispanic/Latino,16,11,Gay or Lesbian,1,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,1,0,NA,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,1
3.9944,214,87023,Female,Hispanic/Latino,17,11,Heterosexual,1,1.57,72.58,3,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,NA,1,1,0,0,0,0,1,NA,0,NA,NA,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,1,1,0,1
2.5837,214,87023,Male,Multiple-Non-Hispanic,16,11,NA,2,NA,NA,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1
3.8355,214,87023,Male,Multiple-Hispanic,16,11,Heterosexual,1,1.68,92.99,2,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,1,0,1,0,0,NA,NA,1,0,0,NA,0,0,NA,0,0,NA,0,1,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1
3.8355,214,87023,Male,Multiple-Hispanic,16,11,Heterosexual,1,1.73,63.5,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,1,1,0,0,0,0,0,0,0,0,NA,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
3.6444,214,87023,Female,Black or African American,16,11,Bisexual,2,NA,NA,4,NA,0,NA,NA,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,NA,1,1,0,0,0,1,0,1,NA,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,NA,NA,NA,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1
1.9526,214,87023,Male,Asian,14,9,Gay or Lesbian,2,1.75,44.91,3,0,0,NA,NA,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,NA,1,0,NA,0,0,NA,0,0,0,0,NA,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,NA,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,0,1
4.1717,214,87023,Male,Multiple-Hispanic,14,9,Heterosexual,1,1.6,49.9,2,1,0,0,0,0,0,0,0,0,0,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1
3.7733,214,87023,Male,White,16,11,Heterosexual,2,1.9,68.95,2,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,1,0,NA,0,0,NA,1,0,0,0,NA,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1
4.1635,214,87023,Male,White,14,9,Gay or Lesbian,2,1.73,54.43,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1
4.1648,214,87023,Female,White,14,9,NA,2,NA,NA,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,1,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,0,1,0,0,1,0,0,1,NA,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1
4.1648,214,87023,Female,White,14,9,Bisexual,2,1.63,57.61,1,0,1,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,1,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1
3.8018,214,87023,Female,Multiple-Hispanic,15,10,Bisexual,1,NA,NA,1,0,0,NA,NA,0,0,1,1,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,0,0,1,0,0,0,0,NA,NA,1,1,1,1,0,1,0,1
4.1683,214,87023,Female,White,15,10,Heterosexual,2,1.6,68.04,3,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,1,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1
3.8018,214,87023,Female,Multiple-Hispanic,15,10,Bisexual,1,1.68,71.67,1,NA,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1
4.1683,214,87023,Female,White,15,10,Bisexual,2,1.78,129.28,4,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,NA,1,NA,NA,0,0,0,1,0,0,0,NA,1,0,1,0,0,0,1,0,1,1,0,1,1,1,1,0,NA,NA,NA,1,1,1,0,0,1,0,0,1,0,0,1,1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,1,1
4.1683,214,87023,Female,White,15,10,Heterosexual,2,1.6,56.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
3.8018,214,87023,Female,Multiple-Hispanic,15,10,Heterosexual,1,1.55,58.97,3,1,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,1,1,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1
4.1426,214,87023,Male,Multiple-Hispanic,15,10,Heterosexual,1,1.7,67.13,1,0,0,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
4.1683,214,87023,Female,White,15,10,Heterosexual,2,1.63,82.1,3,0,0,NA,NA,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,NA,1,NA,NA,0,0,NA,0,NA,0,NA,NA,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1
4.1683,214,87023,Female,NA,16,10,Heterosexual,2,1.75,61.24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,1,1,1,0,1,1,1,1,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
4.1683,214,87023,Female,White,15,10,Not sure,2,1.8,76.66,1,0,0,NA,NA,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,NA,0,0,NA,0,0,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
2.0186,214,87023,Female,Asian,16,10,Bisexual,2,1.52,54.43,4,0,0,NA,NA,0,0,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,0,NA,NA,0,NA,1,0,NA,0,0,1,1,NA,0,NA,NA,NA,NA,0,0,0,0,1,0,0,1,0,1,1,0,0,0,NA,NA,NA,1,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1
2.0186,214,87023,Female,Native Hawaiian/Other PI,15,10,Heterosexual,2,1.6,56.7,NA,0,0,NA,NA,0,0,0,0,1,0,0,0,0,NA,NA,0,0,0,0,0,0,0,1,0,0,NA,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1
4.1683,214,87023,Female,White,15,10,Heterosexual,2,NA,NA,3,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,NA,1,0,NA,0,0,1,0,0,0,0,NA,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1
4.1725,214,87023,Male,White,15,10,Heterosexual,2,1.83,90.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,0,0,NA,1,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1
4.1426,214,87023,Male,Hispanic/Latino,16,10,Heterosexual,1,1.7,77.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1
